====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 46940.E+01 AAA ;
  Layer # 1- Density = 6.021E22 atoms/cm3 = 2.698 g/cm3
  Layer # 1- Al = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 423441.E+00 A   Straggling = 107985.E-01 A
 Ion Lateral Range = 131731.E-01 A   Straggling = 189878.E-01 A
 Ion Radial  Range = 206953.E-01 A   Straggling = 171425.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
1126560.E-01 13114807.E-02 14869941.E-02 28114540.E-02 44017939.E-03 
1173500.E-01 15804374.E-02 15947473.E-02 23410589.E-02 39828185.E-03 
1220440.E-01 13415707.E-02 15150122.E-02 21827864.E-02 95188555.E-03 
1267380.E-01 99161376.E-03 10750723.E-02 22330956.E-02 61087273.E-03 
1314320.E-01 13626059.E-02 14965244.E-02 25280503.E-02 64806593.E-03 
1361260.E-01 19580043.E-02 22238277.E-02 28042230.E-02 53528266.E-03 
1408200.E-01 81814537.E-03 10376977.E-02 26655667.E-02 52822743.E-03 
1455140.E-01 16372997.E-02 18677461.E-02 26456040.E-02 47021195.E-03 
1502080.E-01 10751574.E-02 14383467.E-02 26859972.E-02 59442002.E-03 
1549020.E-01 99586917.E-03 12206089.E-02 19643876.E-02 79930237.E-03 
1595960.E-01 13589605.E-02 16307590.E-02 23167205.E-02 65705991.E-03 
1642900.E-01 99773583.E-03 13500284.E-02 22492653.E-02 76556506.E-03 
1689840.E-01 11620018.E-02 13422678.E-02 16851329.E-02 71286542.E-03 
1736780.E-01 13843002.E-02 17407321.E-02 21008545.E-02 90912611.E-03 
1783720.E-01 15731822.E-02 19122711.E-02 22858233.E-02 10351546.E-02 
1830660.E-01 11221913.E-02 14788881.E-02 22170149.E-02 82222618.E-03 
1877600.E-01 12922112.E-02 14787639.E-02 24286696.E-02 76866061.E-03 
1924540.E-01 76919187.E-03 92317062.E-03 20417623.E-02 60889783.E-03 
1971480.E-01 14660834.E-02 16706296.E-02 20657059.E-02 69418940.E-03 
2018420.E-01 13374562.E-02 16983272.E-02 18864248.E-02 98234346.E-03 
2065360.E-01 10893372.E-02 12436222.E-02 22844209.E-02 59373022.E-03 
2112300.E-01 14668359.E-02 17596778.E-02 26233976.E-02 66698659.E-03 
2159240.E-01 13630264.E-02 16132944.E-02 19387027.E-02 82127568.E-03 
2206180.E-01 13134648.E-02 14325827.E-02 18797688.E-02 74998213.E-03 
2253120.E-01 12612314.E-02 14435848.E-02 19916756.E-02 94837409.E-03 
2300060.E-01 16458405.E-02 18905300.E-02 22896421.E-02 76681854.E-03 
2347000.E-01 14510435.E-02 18132240.E-02 20841313.E-02 89448005.E-03 
2393940.E-01 12323551.E-02 13996657.E-02 18169813.E-02 76227076.E-03 
2440880.E-01 14887576.E-02 16705635.E-02 21565139.E-02 64207122.E-03 
2487820.E-01 10072477.E-02 12215375.E-02 19147598.E-02 75232792.E-03 
2534760.E-01 15688590.E-02 18220312.E-02 24077112.E-02 58224514.E-03 
2581700.E-01 13220997.E-02 15891714.E-02 20019703.E-02 77615727.E-03 
2628640.E-01 11944086.E-02 14357280.E-02 18838449.E-02 73005298.E-03 
2675580.E-01 12916872.E-02 14878406.E-02 21902475.E-02 69938377.E-03 
2722520.E-01 11781748.E-02 15033134.E-02 19422504.E-02 74650114.E-03 
2769460.E-01 10199557.E-02 12430126.E-02 19383336.E-02 71034338.E-03 
2816400.E-01 11445752.E-02 14053017.E-02 20257181.E-02 69934318.E-03 
2863340.E-01 11254797.E-02 13421169.E-02 16451595.E-02 67962081.E-03 
2910280.E-01 13338253.E-02 15034132.E-02 18986741.E-02 63737957.E-03 
2957220.E-01 10610559.E-02 13168664.E-02 17552014.E-02 76627541.E-03 
3004160.E-01 10214955.E-02 12384418.E-02 17443246.E-02 70331359.E-03 
3051100.E-01 12612698.E-02 14643323.E-02 19207539.E-02 64552135.E-03 
3098040.E-01 11104474.E-02 13385943.E-02 17218016.E-02 70303720.E-03 
3144980.E-01 10791689.E-02 12856588.E-02 16172029.E-02 68530754.E-03 
3191920.E-01 10975368.E-02 12866927.E-02 16749340.E-02 59774648.E-03 
3238860.E-01 90153236.E-03 11271424.E-02 15665315.E-02 62378915.E-03 
3285800.E-01 93898348.E-03 11449268.E-02 15159913.E-02 65279250.E-03 
3332740.E-01 10140905.E-02 12005474.E-02 15510174.E-02 60417762.E-03 
3379680.E-01 95232596.E-03 11340459.E-02 14812185.E-02 65964806.E-03 
3426620.E-01 94416172.E-03 11328354.E-02 15217130.E-02 59496273.E-03 
3473560.E-01 91236782.E-03 11018577.E-02 14181243.E-02 59521627.E-03 
3520500.E-01 92174240.E-03 10977798.E-02 14288414.E-02 54873709.E-03 
3567440.E-01 87377511.E-03 10280285.E-02 13354301.E-02 53431404.E-03 
3614380.E-01 85067804.E-03 10188498.E-02 13477331.E-02 52782412.E-03 
3661320.E-01 79054259.E-03 94395717.E-03 12187792.E-02 51685845.E-03 
3708260.E-01 71580273.E-03 87744858.E-03 11976576.E-02 50469552.E-03 
3755200.E-01 74174613.E-03 89731375.E-03 11505719.E-02 48535414.E-03 
3802140.E-01 69441797.E-03 82479621.E-03 10538715.E-02 46206725.E-03 
3849080.E-01 64970866.E-03 78425838.E-03 10168563.E-02 43452813.E-03 
3896020.E-01 60833866.E-03 73142604.E-03 92826240.E-03 40192035.E-03 
3942960.E-01 54258965.E-03 66340073.E-03 84599528.E-03 38208095.E-03 
3989900.E-01 47193932.E-03 57972397.E-03 74463074.E-03 36569016.E-03 
4036840.E-01 33032288.E-03 44026396.E-03 51759270.E-03 34203874.E-03 
4083780.E-01 21976866.E-03 30597195.E-03 34465517.E-03 26164381.E-03 
4130720.E-01 16301452.E-03 22561113.E-03 25657980.E-03 19015071.E-03 
4177660.E-01 13929772.E-03 18815177.E-03 21866614.E-03 15046607.E-03 
4224600.E-01 12718272.E-03 16785311.E-03 19936062.E-03 12776235.E-03 
4271540.E-01 11945403.E-03 15569924.E-03 18772154.E-03 11546004.E-03 
4318480.E-01 11472222.E-03 14837611.E-03 18023017.E-03 10703191.E-03 
4365420.E-01 11113844.E-03 14287242.E-03 17511044.E-03 10145558.E-03 
4412360.E-01 10768539.E-03 13810557.E-03 16947128.E-03 97395492.E-04 
4459300.E-01 10366885.E-03 13227563.E-03 16391501.E-03 92258804.E-04 
4506240.E-01 10346760.E-03 12990837.E-03 15994855.E-03 86351674.E-04 
4553180.E-01 10070513.E-03 12673534.E-03 15867474.E-03 79097602.E-04 
4600120.E-01 10129939.E-03 11834574.E-03 14495411.E-03 79244551.E-04 
4647060.E-01 11125700.E-03 11417538.E-03 18232444.E-03 14162434.E-04 
4694000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
